Order #,Supplier,Date Added,Invoice Number,Metal Type,Qty,Weight,Price
53119,,17/07/2024,0,14KT,1,2.7 g.,
53113,,17/07/2024,0,14KT,1,2.52 g.,
40334,,17/07/2024,0,14KT,1,3.86 g.,
53090,,17/07/2024,0,14KT,1,6.99 g.,
53103,,17/07/2024,0,14KT,1,2.52 g.,
53124,,17/07/2024,0,14KT,1,1.5 g.,
53126,,17/07/2024,0,14KT,1,3.0 g.,
53122,,17/07/2024,0,18KT,1,4.56 g.,
53140,,17/07/2024,0,14KT,1,3.63 g.,
53141,,17/07/2024,0,14KT,1,1.77 g.,
53134,,17/07/2024,0,14KT,1,2.5 g.,
53128,,17/07/2024,0,14KT,1,2.69 g.,
53131,,17/07/2024,0,14KT,1,2.83 g.,
53136,,17/07/2024,0,14KT,1,4.23 g.,
53137,,17/07/2024,0,14KT,1,3.53 g.,
53129,,17/07/2024,0,14KT,1,2.4 g.,
53143,,17/07/2024,0,14KT,1,3.78 g.,
53140,,17/07/2024,0,14KT,1,4.26 g.,
52661,,17/07/2024,0,14KT,1,2.4 g.,
53142,,17/07/2024,0,14KT,1,3.68 g.,
53076,,17/07/2024,0,14KT,1,1.75 g.,
53148,,17/07/2024,0,14KT,1,2.83 g.,
53116,,17/07/2024,0,14KT,1,2.91 g.,
53153,,17/07/2024,0,14KT,1,3.66 g.,
53073,,17/07/2024,0,14KT,1,4.86 g.,
53150,,17/07/2024,0,14KT,1,4.28 g.,
53146,,17/07/2024,0,14KT,1,4.55 g.,
53144,,17/07/2024,0,14KT,1,3.22 g.,
53151,,17/07/2024,0,14KT,1,5.6 g.,
53155,,17/07/2024,0,14KT,1,8.44 g.,
53147,,17/07/2024,0,14KT,1,3.35 g.,
53049,,17/07/2024,0,14KT,1,8.62 g.,
53160,,17/07/2024,0,14KT,1,3.75 g.,
53158,,17/07/2024,0,14KT,1,2.73 g.,
53157,,17/07/2024,0,14KT,1,5.15 g.,
53159,,17/07/2024,0,18KT,1,3.03 g.,
53161,,17/07/2024,0,Platinum,1,7.45 g.,
52871,,17/07/2024,0,14KT,1,4.76 g.,
53106,,17/07/2024,0,14KT,1,3.21 g.,
53142,,17/07/2024,0,14KT,1,4.22 g.,
53166,,17/07/2024,0,14KT,1,7.23 g.,
53167,,17/07/2024,0,14KT,1,4.85 g.,
53173,,17/07/2024,0,14KT,1,4.18 g.,
53171,,17/07/2024,0,18KT,1,4.02 g.,
53174,,17/07/2024,0,18KT,1,4.28 g.,
53162,,17/07/2024,0,14KT,1,6.72 g.,
53186,,17/07/2024,0,14KT,1,3.16 g.,
53182,,17/07/2024,0,14KT,1,7.01 g.,
53180,,17/07/2024,0,14KT,1,7.83 g.,
53181,,17/07/2024,0,14KT,1,3.91 g.,
53168,,17/07/2024,0,14KT,1,2.3 g.,
53175,,17/07/2024,0,14KT,1,3.56 g.,
53184,,17/07/2024,0,18KT,1,3.56 g.,
53185,,17/07/2024,0,18KT,1,4.83 g.,
53206,,17/07/2024,0,14KT,1,3.29 g.,
53204,,17/07/2024,0,14KT,1,3.8 g.,
53187,,17/07/2024,0,14KT,1,3.73 g.,
53192,,17/07/2024,0,14KT,1,6.51 g.,
53193,,17/07/2024,0,14KT,1,2.43 g.,
53200,,17/07/2024,0,14KT,1,2.6 g.,
53190,,17/07/2024,0,14KT,1,2.8 g.,
53207,,17/07/2024,0,14KT,1,3.83 g.,
53188,,17/07/2024,0,14KT,1,6.81 g.,
53203,,17/07/2024,0,18KT,1,2.42 g.,
53191,,17/07/2024,0,18KT,1,6.23 g.,
53211,,17/07/2024,0,14KT,1,2.6 g.,
53056,,17/07/2024,0,14KT,1,2.8 g.,
53220,,17/07/2024,0,14KT,1,3.2 g.,
53195,,17/07/2024,0,14KT,1,4.09 g.,
53208,,17/07/2024,0,14KT,1,3.7 g.,
53216,,17/07/2024,0,18KT,1,3.04 g.,
53209,,17/07/2024,0,18KT,1,7.55 g.,
53229,,17/07/2024,0,18KT,1,4.26 g.,
53225,,17/07/2024,0,14KT,1,2.33 g.,
53032,,17/07/2024,0,14KT,1,3.24 g.,
52964,,17/07/2024,0,18KT,1,4.44 g.,
53231,,17/07/2024,0,18KT,1,3.25 g.,
53232,,17/07/2024,0,14KT,1,3.65 g.,
53190,,17/07/2024,0,14KT,1,2.89 g.,
53239,,17/07/2024,0,14KT,1,3.09 g.,
53151,,17/07/2024,0,14KT,1,9.25 g.,
53233,,17/07/2024,0,14KT,1,4.8 g.,
53227,,17/07/2024,0,14KT,1,3.05 g.,
53250,,17/07/2024,0,18KT,1,4.21 g.,
51582,,17/07/2024,0,14KT,1,7.06 g.,
53223,,17/07/2024,0,14KT,1,3.3 g.,
53241,,17/07/2024,0,14KT,1,12.9 g.,
53244,,17/07/2024,0,14KT,1,2.65 g.,
53248,,17/07/2024,0,14KT,1,2.99 g.,
53249,,17/07/2024,0,14KT,1,3.26 g.,
53253,,17/07/2024,0,14KT,1,2.99 g.,
53242,,17/07/2024,0,Platinum,1,10.71 g.,
53260,,17/07/2024,0,18KT,1,3.22 g.,
53263,,17/07/2024,0,14KT,1,2.82 g.,
53268,,17/07/2024,0,14KT,1,5.88 g.,
53261,,17/07/2024,0,14KT,1,3.42 g.,
53256,,17/07/2024,0,14KT,1,3.5 g.,
53254,,17/07/2024,0,14KT,1,3.47 g.,
53265,,17/07/2024,0,14KT,1,8.49 g.,
53228,,17/07/2024,0,14KT,1,2.54 g.,
53259,,17/07/2024,0,14KT,1,4.05 g.,
53261,,17/07/2024,0,14KT,1,3.13 g.,
53264,,17/07/2024,0,14KT,1,2.88 g.,
53270,,17/07/2024,0,14KT,1,5.9 g.,
53266,,17/07/2024,0,14KT,1,7.13 g.,
53232,,17/07/2024,0,14KT,1,3.92 g.,
53274,,17/07/2024,0,14KT,1,5.94 g.,
53214,,17/07/2024,0,14KT,1,3.1 g.,
53277,,17/07/2024,0,14KT,1,2.37 g.,
53280,,17/07/2024,0,14KT,1,8.7 g.,
53272,,17/07/2024,0,14KT,1,5.88 g.,
53271,,17/07/2024,0,14KT,1,3.54 g.,
53274,,17/07/2024,0,14KT,1,2.0 g.,
53255,,17/07/2024,0,14KT,1,2.28 g.,
53275,,17/07/2024,0,14KT,1,3.35 g.,
53275,,17/07/2024,0,18KT,1,4.66 g.,
53281,,17/07/2024,0,14KT,1,3.0 g.,
53284,,17/07/2024,0,14KT,1,2.83 g.,
53285,,17/07/2024,0,14KT,1,5.06 g.,
53286,,17/07/2024,0,14KT,1,7.81 g.,
53283,,17/07/2024,0,14KT,1,2.38 g.,
53291,,17/07/2024,0,14KT,1,3.65 g.,
53282,,17/07/2024,0,14KT,1,5.57 g.,
53094,,17/07/2024,0,14KT,1,8.76 g.,
53297,,17/07/2024,0,14KT,1,3.79 g.,
53291,,17/07/2024,0,14KT,1,4.4 g.,
53300,,17/07/2024,0,14KT,1,2.36 g.,
53301,,17/07/2024,0,14KT,1,4.79 g.,
53290,,17/07/2024,0,14KT,1,2.69 g.,
53296,,17/07/2024,0,14KT,1,3.21 g.,
53295,,17/07/2024,0,14KT,1,2.58 g.,
53299,,17/07/2024,0,14KT,1,3.44 g.,
53300,,17/07/2024,0,14KT,1,2.59 g.,
53292,,17/07/2024,0,14KT,1,4.9 g.,
53257,,17/07/2024,0,14KT,1,2.71 g.,
53293,,17/07/2024,0,18KT,1,4.57 g.,
26469,,17/07/2024,0,18KT,1,2.82 g.,
53309,,17/07/2024,0,Platinum,1,5.58 g.,
53294,,17/07/2024,0,Platinum,1,2.73 g.,
53310,,17/07/2024,0,18KT,1,2.76 g.,
53304,,17/07/2024,0,14KT,1,6.65 g.,
53305,,17/07/2024,0,14KT,1,3.69 g.,
53311,,17/07/2024,0,14KT,1,4.97 g.,
23909,,17/07/2024,0,14KT,1,6.51 g.,
53308,,17/07/2024,0,14KT,1,2.5 g.,
53313,,17/07/2024,0,14KT,1,1.0 g.,
53283,,17/07/2024,0,14KT,1,4.6 g.,
53316,,17/07/2024,0,14KT,1,7.66 g.,
53094,,17/07/2024,0,14KT,1,7.54 g.,
53317,,17/07/2024,0,18KT,1,4.56 g.,
53230,,17/07/2024,0,18KT,1,9.21 g.,
53318,,17/07/2024,0,14KT,1,4.73 g.,
53319,,17/07/2024,0,14KT,1,4.24 g.,
53323,,17/07/2024,0,14KT,1,7.72 g.,
53330,,17/07/2024,0,14KT,1,1.86 g.,
53329,,17/07/2024,0,18KT,1,3.47 g.,
53322,,17/07/2024,0,18KT,1,4.73 g.,
53321,,17/07/2024,0,14KT,1,3.95 g.,
51693,,17/07/2024,0,14KT,1,4.85 g.,
53335,,17/07/2024,0,14KT,1,5.96 g.,
53333,,17/07/2024,0,14KT,1,3.53 g.,
53336,,17/07/2024,0,14KT,1,2.76 g.,
53334,,17/07/2024,0,14KT,1,2.08 g.,
53332,,17/07/2024,0,18KT,1,4.93 g.,
53337,,17/07/2024,0,14KT,1,1.96 g.,
53325,,17/07/2024,0,14KT,1,2.67 g.,
53344,,17/07/2024,0,14KT,1,2.29 g.,
53305,,17/07/2024,0,14KT,1,3.42 g.,
53341,,17/07/2024,0,18KT,1,4.95 g.,
53343,,17/07/2024,0,18KT,1,4.29 g.,
53348,,17/07/2024,0,14KT,1,3.85 g.,
53349,,17/07/2024,0,14KT,1,4.2 g.,
53207,,17/07/2024,0,14KT,1,3.9 g.,
53352,,17/07/2024,0,14KT,1,6.89 g.,
53353,,17/07/2024,0,14KT,1,9.39 g.,
53357,,17/07/2024,0,18KT,1,5.99 g.,
53358,,17/07/2024,0,18KT,1,2.86 g.,
53360,,17/07/2024,0,14KT,1,8.11 g.,
53300,,17/07/2024,0,14KT,1,2.33 g.,
53355,,17/07/2024,0,14KT,1,7.34 g.,
53361,,17/07/2024,0,14KT,1,3.34 g.,
53369,,17/07/2024,0,14KT,1,2.82 g.,
53370,,17/07/2024,0,14KT,1,4.17 g.,
53369,,17/07/2024,0,14KT,1,2.71 g.,
53376,,17/07/2024,0,14KT,1,4.0 g.,
53378,,17/07/2024,0,14KT,1,2.78 g.,
53379,,17/07/2024,0,14KT,1,4.51 g.,
53379,,17/07/2024,0,14KT,1,3.69 g.,
53084,,17/07/2024,0,14KT,1,3.77 g.,
53380,,17/07/2024,0,18KT,1,5.88 g.,
53383,,17/07/2024,0,18KT,1,2.74 g.,
53323,,17/07/2024,0,14KT,1,7.73 g.,
53388,,17/07/2024,0,14KT,1,9.22 g.,
53390,,17/07/2024,0,14KT,1,3.42 g.,
53368,,17/07/2024,0,18KT,1,4.04 g.,
53391,,17/07/2024,0,18KT,1,5.1 g.,
53381,,17/07/2024,0,14KT,1,4.44 g.,
53393,,17/07/2024,0,14KT,1,3.11 g.,
53392,,17/07/2024,0,18KT,1,7.91 g.,
53395,,17/07/2024,0,18KT,1,3.17 g.,
53394,,17/07/2024,0,14KT,1,4.68 g.,
53398,,17/07/2024,0,14KT,1,5.71 g.,
53404,,17/07/2024,0,14KT,1,5.11 g.,
53399,,17/07/2024,0,14KT,1,4.15 g.,
53400,,17/07/2024,0,14KT,1,2.59 g.,
53403,,17/07/2024,0,14KT,1,4.06 g.,
53413,,17/07/2024,0,Platinum,1,12.95 g.,
53367,,17/07/2024,0,18KT,1,10.3 g.,
53414,,17/07/2024,0,14KT,1,8.39 g.,
53415,,17/07/2024,0,14KT,1,8.45 g.,
52968,,17/07/2024,0,14KT,1,8.56 g.,
53407,,17/07/2024,0,14KT,1,5.97 g.,
53412,,17/07/2024,0,14KT,1,4.12 g.,
53409,,17/07/2024,0,14KT,1,4.35 g.,
53405,,17/07/2024,0,14KT,1,3.15 g.,
53411,,17/07/2024,0,14KT,1,2.51 g.,
53411,,17/07/2024,0,14KT,1,3.02 g.,
53425,,17/07/2024,0,14KT,1,7.86 g.,
53426,,17/07/2024,0,14KT,1,5.45 g.,
53419,,17/07/2024,0,14KT,1,3.43 g.,
53421,,17/07/2024,0,14KT,1,8.09 g.,
53424,,17/07/2024,0,14KT,1,2.65 g.,
53420,,17/07/2024,0,18KT,1,4.35 g.,
53418,,17/07/2024,0,18KT,1,2.02 g.,
53438,,17/07/2024,0,14KT,1,8.39 g.,
53433,,17/07/2024,0,14KT,1,3.88 g.,
53436,,17/07/2024,0,14KT,1,3.71 g.,
53435,,17/07/2024,0,14KT,1,4.14 g.,
53316,,17/07/2024,0,14KT,1,7.3 g.,
53431,,17/07/2024,0,14KT,1,3.61 g.,
53432,,17/07/2024,0,14KT,1,2.65 g.,
53439,,17/07/2024,0,14KT,1,4.34 g.,
53440,,17/07/2024,0,18KT,1,8.69 g.,
53444,,17/07/2024,0,14KT,1,4.94 g.,
53441,,17/07/2024,0,14KT,1,4.72 g.,
53446,,17/07/2024,0,14KT,1,6.68 g.,
53451,,17/07/2024,0,14KT,1,8.7 g.,
53446,,17/07/2024,0,14KT,1,5.94 g.,
53447,,17/07/2024,0,14KT,1,4.54 g.,
53448,,17/07/2024,0,14KT,1,2.99 g.,
53445,,17/07/2024,0,14KT,1,3.6 g.,
52888,,17/07/2024,0,18KT,1,6.58 g.,
53422,,17/07/2024,0,18KT,1,5.67 g.,
53443,,17/07/2024,0,18KT,1,4.38 g.,
53452,,17/07/2024,0,14KT,1,4.71 g.,
53455,,17/07/2024,0,14KT,1,8.4 g.,
53460,,17/07/2024,0,14KT,1,11.36 g.,
53447,,17/07/2024,0,14KT,1,5.35 g.,
53457,,17/07/2024,0,14KT,1,7.54 g.,
53461,,17/07/2024,0,14KT,1,3.62 g.,
53453,,17/07/2024,0,14KT,1,4.44 g.,
53464,,17/07/2024,0,14KT,1,3.0 g.,
53442,,17/07/2024,0,14KT,1,2.42 g.,
53463,,17/07/2024,0,14KT,1,2.78 g.,
53465,,17/07/2024,0,18KT,1,5.68 g.,
53474,,17/07/2024,0,14KT,1,2.45 g.,
53478,,17/07/2024,0,14KT,1,4.31 g.,
53470,,17/07/2024,0,14KT,1,2.61 g.,
53485,,17/07/2024,0,14KT,1,5.08 g.,
53475,,17/07/2024,0,14KT,1,9.19 g.,
53489,,17/07/2024,0,14KT,1,8.27 g.,
53472,,17/07/2024,0,14KT,1,7.92 g.,
53487,,17/07/2024,0,14KT,1,2.51 g.,
53477,,17/07/2024,0,14KT,1,1.68 g.,
53484,,17/07/2024,0,14KT,1,2.41 g.,
53490,,17/07/2024,0,14KT,1,5.15 g.,
53469,,17/07/2024,0,14KT,1,2.2 g.,
53471,,17/07/2024,0,14KT,1,8.12 g.,
53483,,17/07/2024,0,14KT,1,5.03 g.,
53482,,17/07/2024,0,14KT,1,4.83 g.,
53488,,17/07/2024,0,14KT,1,3.13 g.,
53473,,17/07/2024,0,14KT,1,4.25 g.,
53479,,17/07/2024,0,18KT,1,1.13 g.,
53486,,17/07/2024,0,18KT,1,8.35 g.,
53492,,17/07/2024,0,18KT,1,3.38 g.,
53467,,17/07/2024,0,18KT,1,2.39 g.,
53481,,17/07/2024,0,18KT,1,3.18 g.,
53498,,17/07/2024,0,14KT,1,5.19 g.,
53496,,17/07/2024,0,14KT,1,3.86 g.,
53504,,17/07/2024,0,14KT,1,4.7 g.,
53503,,17/07/2024,0,14KT,1,3.0 g.,
53505,,17/07/2024,0,14KT,1,3.4 g.,
53497,,17/07/2024,0,14KT,1,2.05 g.,
53379,,17/07/2024,0,14KT,1,3.64 g.,
53379,,17/07/2024,0,14KT,1,4.08 g.,
53493,,17/07/2024,0,14KT,1,3.44 g.,
53502,,17/07/2024,0,14KT,1,4.34 g.,
53506,,17/07/2024,0,14KT,1,3.2 g.,
53507,,17/07/2024,0,18KT,1,3.73 g.,
53494,,17/07/2024,0,18KT,1,3.65 g.,
53512,,17/07/2024,0,14KT,1,3.84 g.,
53518,,17/07/2024,0,14KT,1,7.36 g.,
53514,,17/07/2024,0,14KT,1,3.0 g.,
53510,,17/07/2024,0,14KT,1,5.32 g.,
53509,,17/07/2024,0,14KT,1,3.91 g.,
53519,,17/07/2024,0,14KT,1,8.17 g.,
53516,,17/07/2024,0,14KT,1,8.42 g.,
53513,,17/07/2024,0,14KT,1,2.0 g.,
53511,,17/07/2024,0,14KT,1,2.92 g.,
53521,,17/07/2024,0,14KT,1,3.6 g.,
53500,,17/07/2024,0,Platinum,1,13.32 g.,
53526,,17/07/2024,0,14KT,1,2.06 g.,
53525,,17/07/2024,0,14KT,1,4.39 g.,
53527,,17/07/2024,0,14KT,1,4.5 g.,
53459,,17/07/2024,0,14KT,1,4.43 g.,
53577,,17/07/2024,0,Platinum,1,4.31 g.,
53557,,17/07/2024,0,18KT,1,4.57 g.,
53528,,17/07/2024,0,18KT,1,2.18 g.,
53570,,17/07/2024,0,18KT,1,6.15 g.,
53539,,17/07/2024,0,18KT,1,4.64 g.,
53575,,17/07/2024,0,18KT,1,7.3 g.,
53568,,17/07/2024,0,18KT,1,4.83 g.,
53562,,17/07/2024,0,18KT,1,4.66 g.,
50849,,17/07/2024,0,18KT,1,4.26 g.,
50849,,17/07/2024,0,18KT,1,4.56 g.,
53533,,17/07/2024,0,14KT,1,2.45 g.,
53538,,17/07/2024,0,14KT,1,3.11 g.,
53543,,17/07/2024,0,14KT,1,2.23 g.,
53535,,17/07/2024,0,14KT,1,4.75 g.,
53545,,17/07/2024,0,14KT,1,3.88 g.,
53529,,17/07/2024,0,14KT,1,2.83 g.,
53537,,17/07/2024,0,14KT,1,4.44 g.,
53536,,17/07/2024,0,14KT,1,3.68 g.,
53552,,17/07/2024,0,14KT,1,8.47 g.,
53530,,17/07/2024,0,14KT,1,4.23 g.,
53532,,17/07/2024,0,14KT,1,8.29 g.,
53531,,17/07/2024,0,14KT,1,6.63 g.,
53574,,17/07/2024,0,14KT,1,2.27 g.,
53534,,17/07/2024,0,14KT,1,8.41 g.,
53546,,17/07/2024,0,14KT,1,2.38 g.,
53553,,17/07/2024,0,14KT,1,3.26 g.,
53560,,17/07/2024,0,14KT,1,5.04 g.,
53542,,17/07/2024,0,14KT,1,3.66 g.,
53558,,17/07/2024,0,14KT,1,3.9 g.,
53561,,17/07/2024,0,14KT,1,6.58 g.,
53547,,17/07/2024,0,14KT,1,3.19 g.,
53573,,17/07/2024,0,14KT,1,4.12 g.,
53524,,17/07/2024,0,14KT,1,3.94 g.,
53544,,17/07/2024,0,14KT,1,4.14 g.,
53563,,17/07/2024,0,14KT,1,4.08 g.,
53578,,17/07/2024,0,14KT,1,6.7 g.,
53551,,17/07/2024,0,14KT,1,4.2 g.,
53559,,17/07/2024,0,14KT,1,5.56 g.,
53571,,17/07/2024,0,14KT,1,6.49 g.,
53550,,17/07/2024,0,14KT,1,2.82 g.,
53566,,17/07/2024,0,14KT,1,2.36 g.,
53572,,17/07/2024,0,14KT,1,3.67 g.,
53567,,17/07/2024,0,14KT,1,3.9 g.,
53580,,17/07/2024,0,14KT,1,4.83 g.,
53555,,17/07/2024,0,14KT,1,5.31 g.,
53540,,17/07/2024,0,14KT,1,7.92 g.,
53583,,17/07/2024,0,14KT,1,7.58 g.,
53464,,17/07/2024,0,14KT,1,2.99 g.,
53584,,17/07/2024,0,14KT,1,3.45 g.,
53582,,17/07/2024,0,14KT,1,5.91 g.,
53586,,17/07/2024,0,18KT,1,3.03 g.,
53581,,17/07/2024,0,18KT,1,2.55 g.,
53548,,17/07/2024,0,18KT,1,2.44 g.,
53589,,17/07/2024,0,14KT,1,5.61 g.,
53542,,17/07/2024,0,14KT,1,3.66 g.,
53533,,17/07/2024,0,14KT,1,2.18 g.,
53591,,17/07/2024,0,14KT,1,7.21 g.,
53591,,17/07/2024,0,14KT,1,3.34 g.,
53588,,17/07/2024,0,14KT,1,5.91 g.,
53587,,17/07/2024,0,14KT,1,3.3 g.,
53549,,17/07/2024,0,14KT,1,3.91 g.,
53597,,17/07/2024,0,14KT,1,11.52 g.,
53580,,17/07/2024,0,14KT,1,4.57 g.,
53598,,17/07/2024,0,14KT,1,4.16 g.,
53255,,17/07/2024,0,14KT,1,2.3 g.,
53596,,17/07/2024,0,14KT,1,8.42 g.,
53565,,17/07/2024,0,14KT,1,2.59 g.,
53595,,17/07/2024,0,14KT,1,8.72 g.,
53593,,17/07/2024,0,18KT,1,4.38 g.,
53594,,17/07/2024,0,Platinum,1,4.98 g.,
53611,,17/07/2024,0,14KT,1,4.39 g.,
53607,,17/07/2024,0,14KT,1,4.43 g.,
53604,,17/07/2024,0,14KT,1,5.95 g.,
53600,,17/07/2024,0,14KT,1,3.01 g.,
53610,,17/07/2024,0,14KT,1,2.59 g.,
53609,,17/07/2024,0,14KT,1,7.02 g.,
53606,,17/07/2024,0,14KT,1,2.28 g.,
53603,,17/07/2024,0,14KT,1,7.34 g.,
53589,,17/07/2024,0,14KT,1,5.35 g.,
53605,,17/07/2024,0,14KT,1,4.2 g.,
53601,,17/07/2024,0,14KT,1,1.96 g.,
53602,,17/07/2024,0,18KT,1,3.11 g.,
53620,,17/07/2024,0,14KT,1,2.33 g.,
53626,,17/07/2024,0,14KT,1,2.46 g.,
53632,,17/07/2024,0,14KT,1,4.11 g.,
53617,,17/07/2024,0,14KT,1,2.4 g.,
53631,,17/07/2024,0,14KT,1,7.96 g.,
53628,,17/07/2024,0,14KT,1,6.76 g.,
53622,,17/07/2024,0,14KT,1,3.87 g.,
53623,,17/07/2024,0,14KT,1,2.83 g.,
53619,,17/07/2024,0,14KT,1,7.14 g.,
53616,,17/07/2024,0,14KT,1,2.69 g.,
53612,,17/07/2024,0,14KT,1,2.02 g.,
53621,,17/07/2024,0,14KT,1,2.88 g.,
53630,,17/07/2024,0,14KT,1,4.22 g.,
53556,,17/07/2024,0,14KT,1,2.45 g.,
51842,,17/07/2024,0,14KT,1,3.12 g.,
53442,,17/07/2024,0,14KT,1,1.72 g.,
53625,,17/07/2024,0,14KT,1,7.06 g.,
53615,,17/07/2024,0,18KT,1,2.7 g.,
53627,,17/07/2024,0,18KT,1,3.77 g.,
53629,,17/07/2024,0,18KT,1,4.19 g.,
53614,,17/07/2024,0,Platinum,1,4.19 g.,
53640,,17/07/2024,0,14KT,1,2.58 g.,
53635,,17/07/2024,0,14KT,1,2.73 g.,
53641,,17/07/2024,0,14KT,1,4.11 g.,
53638,,17/07/2024,0,14KT,1,3.9 g.,
53637,,17/07/2024,0,14KT,1,3.47 g.,
53634,,17/07/2024,0,14KT,1,3.87 g.,
53639,,17/07/2024,0,18KT,1,4.01 g.,
53592,,17/07/2024,0,18KT,1,6.55 g.,
53636,,17/07/2024,0,18KT,1,3.79 g.,
53648,,17/07/2024,0,14KT,1,5.32 g.,
53643,,17/07/2024,0,14KT,1,7.9 g.,
53647,,17/07/2024,0,14KT,1,8.11 g.,
53560,,17/07/2024,0,14KT,1,3.61 g.,
53644,,17/07/2024,0,14KT,1,5.01 g.,
53648,,17/07/2024,0,14KT,1,6.62 g.,
53642,,17/07/2024,0,Platinum,1,2.96 g.,
53656,,17/07/2024,0,14KT,1,8.14 g.,
53651,,17/07/2024,0,14KT,1,1.06 g.,
53653,,17/07/2024,0,14KT,1,2.36 g.,
53649,,17/07/2024,0,14KT,1,2.76 g.,
53654,,17/07/2024,0,14KT,1,2.73 g.,
53635,,17/07/2024,0,14KT,1,2.42 g.,
53650,,17/07/2024,0,14KT,1,4.35 g.,
53658,,17/07/2024,0,14KT,1,1.79 g.,
53661,,17/07/2024,0,14KT,1,2.72 g.,
53660,,17/07/2024,0,14KT,1,3.33 g.,
53663,,17/07/2024,0,14KT,1,3.3 g.,
53670,,17/07/2024,0,Platinum,1,5.8 g.,
53676,,17/07/2024,0,Platinum,1,4.29 g.,
53682,,17/07/2024,0,18KT,1,4.12 g.,
53669,,17/07/2024,0,18KT,1,6.91 g.,
53662,,17/07/2024,0,14KT,1,3.66 g.,
53449,,17/07/2024,0,14KT,1,3.07 g.,
53684,,17/07/2024,0,14KT,1,3.87 g.,
53687,,17/07/2024,0,14KT,1,3.84 g.,
53689,,17/07/2024,0,14KT,1,7.04 g.,
53666,,17/07/2024,0,14KT,1,4.64 g.,
53678,,17/07/2024,0,14KT,1,4.02 g.,
53668,,17/07/2024,0,14KT,1,4.71 g.,
53683,,17/07/2024,0,14KT,1,4.74 g.,
53673,,17/07/2024,0,14KT,1,3.28 g.,
53423,,17/07/2024,0,14KT,1,2.15 g.,
53686,,17/07/2024,0,14KT,1,3.0 g.,
53692,,17/07/2024,0,14KT,1,2.55 g.,
53694,,17/07/2024,0,14KT,1,4.9 g.,
53685,,17/07/2024,0,14KT,1,5.26 g.,
53684,,17/07/2024,0,14KT,1,6.27 g.,
53675,,17/07/2024,0,14KT,1,2.58 g.,
53675,,17/07/2024,0,14KT,1,2.15 g.,
53665,,17/07/2024,0,14KT,1,4.71 g.,
53536,,17/07/2024,0,14KT,1,2.94 g.,
53667,,17/07/2024,0,14KT,1,3.84 g.,
53693,,17/07/2024,0,14KT,1,3.73 g.,
53680,,17/07/2024,0,14KT,1,4.35 g.,
53706,,17/07/2024,0,Platinum,1,9.33 g.,
53699,,17/07/2024,0,Platinum,1,4.6 g.,
53702,,17/07/2024,0,18KT,1,6.51 g.,
53704,,17/07/2024,0,18KT,1,7.31 g.,
53703,,17/07/2024,0,14KT,1,4.0 g.,
53674,,17/07/2024,0,14KT,1,7.0 g.,
53705,,17/07/2024,0,14KT,1,2.54 g.,
53708,,17/07/2024,0,14KT,1,3.33 g.,
53700,,17/07/2024,0,14KT,1,6.83 g.,
53701,,17/07/2024,0,14KT,1,4.1 g.,
53695,,17/07/2024,0,14KT,1,2.81 g.,
53697,,17/07/2024,0,14KT,1,1.9 g.,
53700,,17/07/2024,0,14KT,1,4.43 g.,
53688,,17/07/2024,0,14KT,1,2.6 g.,
53696,,17/07/2024,0,14KT,1,3.9 g.,
53698,,17/07/2024,0,14KT,1,5.23 g.,
53705,,17/07/2024,0,14KT,1,2.93 g.,
53707,,17/07/2024,0,14KT,1,6.03 g.,
53710,,17/07/2024,0,14KT,1,3.19 g.,
53693,,17/07/2024,0,14KT,1,2.52 g.,
53709,,17/07/2024,0,14KT,1,5.05 g.,
53659,,17/07/2024,0,14KT,1,1.91 g.,
53551,,17/07/2024,0,14KT,1,3.01 g.,
53631,,17/07/2024,0,14KT,1,8.43 g.,
53715,,17/07/2024,0,14KT,1,5.13 g.,
53713,,17/07/2024,0,14KT,1,3.42 g.,
53711,,17/07/2024,0,14KT,1,3.32 g.,
53712,,17/07/2024,0,14KT,1,2.3 g.,
53714,,17/07/2024,0,14KT,1,7.6 g.,
53728,,17/07/2024,0,14KT,1,3.88 g.,
53729,,17/07/2024,0,14KT,1,7.74 g.,
53720,,17/07/2024,0,14KT,1,4.15 g.,
53722,,17/07/2024,0,14KT,1,2.3 g.,
53726,,17/07/2024,0,14KT,1,1.88 g.,
53716,,17/07/2024,0,14KT,1,3.19 g.,
53721,,17/07/2024,0,14KT,1,3.95 g.,
53723,,17/07/2024,0,18KT,1,2.59 g.,
53717,,17/07/2024,0,18KT,1,7.33 g.,
53725,,17/07/2024,0,18KT,1,8.34 g.,
53740,,17/07/2024,0,18KT,1,7.13 g.,
53741,,17/07/2024,0,18KT,1,7.21 g.,
53719,,17/07/2024,0,18KT,1,3.6 g.,
53535,,17/07/2024,0,14KT,1,4.47 g.,
53537,,17/07/2024,0,14KT,1,3.6 g.,
53731,,17/07/2024,0,14KT,1,5.82 g.,
53733,,17/07/2024,0,14KT,1,8.39 g.,
53745,,17/07/2024,0,14KT,1,2.37 g.,
53735,,17/07/2024,0,14KT,1,3.72 g.,
53732,,17/07/2024,0,14KT,1,3.38 g.,
53730,,17/07/2024,0,14KT,1,3.72 g.,
53742,,17/07/2024,0,14KT,1,2.31 g.,
53746,,17/07/2024,0,14KT,1,3.31 g.,
53716,,17/07/2024,0,14KT,1,3.0 g.,
53750,,17/07/2024,0,14KT,1,7.4 g.,
